translation,category,macrocategory,subcategory,1643,1644,1645,1646,1647,1648,1649,1650,1651,1652,1653,1654,1655,1656,1657,1658,1659,1660,1661,1662,1663,1664,1665,1666,1667,1668,1669,1670,1671,1672,1673,1674,1675,1676,1677,1678,1679,1680,1681,1682,1683,1684,1685,1686,1687,1688
Big sheep cheese,Dairy,Dairy,,,,12.1212121212121,"1,137.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandenburg hard cheese,Dairy,Dairy,,,,46.4285714285714,225.641025641026,,,,,,,,,,,,,,,,,,152,,,,,,,,"4,031.25",73.2558139534884,41.2698412698413,76.9230769230769,10,700,100,7.14285714285714,1600,,,12.5,800,100,100,,
butter,Dairy,Dairy,,,,150.746268656716,91.0891089108911,,,,,,,,,,,,,,,,,4.50704225352113,268.75,,,,,,,8.20793433652531,1680,54.7619047619048,,,,,,,,,1.93548387096774,,,,,,166.666666666667
Gouda Cheese,Dairy,Dairy,,,,24.4186046511628,342.857142857143,,,,,,,,,,,,,,,,,,134.615384615385,,,,,,,,,,,,,,,,,,,,,,,,
Quark,Dairy,Dairy,,,,193.023255813954,101.204819277108,,,,,,,,,,,,,,,,,,57.1428571428571,,,,,,,161.538461538462,214.285714285714,67.7777777777778,16.3934426229508,,,,,,,,,,,,,,
Small sheep cheese,Dairy,Dairy,,,,110.769230769231,1.38888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
