translation,category,macrocategory,subcategory,1641,1644,1645,1646,1648,1656,1657,1659,1662,1663,1664,1665,1668,1670,1671,1672,1673,1674,1675,1676,1677,1678,1679,1680,1681,1682,1683,1684,1685,1686,1687,1688
coot,Meat,Meat,"Bird, wild",-0.306119943382763,-0.160348541771924,-0.461609438434325,-0.44217325155288,,,,-0.549072279400829,,-0.33041517698457,,2.24973863152729,,,,,,,,,,,,,,,,,,,,
corned beef,Meat,Meat,Beef,1.90657312627131,-0.169550060231024,0.972317692345259,,,,,-1.10380549415707,-0.619376750639863,0.903113586128515,0.107266364635954,,-0.0311418477975349,-0.861591122398468,-1.10380549415707,,,,,,,,,,,,,,,,,
cow tongue,Meat,Meat,Beef,0.0932521260258093,-0.358783603523029,1.24388852851376,2.0246775159163,-0.728631018608442,,,-0.235501131827891,-0.605348546913304,1.65483010083089,-0.934101804767005,-0.13276573874861,-0.769725175840155,-0.266321749751676,,-0.985469501306646,,,,,,,,,,,,,,,,
cow trunk,Meat,Meat,Beef,,,,,,,,,,,,,,1.15453245154178,-0.594328281705004,,,,,,,,,,,-0.560204169836774,,,,,,
crabs,Seafood,Meat,,-0.601612661903145,,-0.660021658204421,,,,,,,-0.202484520511091,-0.290098014963005,,,1.75421685558166,,,,,,,,,,,,,,,,,,
crucian carp,Fish,Meat,,0.597515517278363,,,,,,,-1.39420287364951,,-0.232367145608252,1.26142164758766,,-0.232367145608252,,,,,,,,,,,,,,,,,,,
curlew,Meat,Meat,"Bird, wild",1.24557906037138,0.267695597861955,1.87142447637741,1.67584778387553,-0.475495833645207,-1.25780260365275,,-0.0061117716406839,,-0.3190344796437,0.619733644365348,,-0.0843424486414378,-1.17957192665199,-0.710187864647469,0.697964321366101,-0.221246133392757,-1.25780260365275,,,,,-0.866649218648977,,,,,,,,,
Deer,Meat,Meat,"venison, wild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deer tongue,Meat,Meat,other,-0.674607525285518,0.891445658413005,,0.770980028897734,,,,-1.1564700433466,,,0.168651881321379,-0.835228364639212,0.329272720675074,1.97563632405044,-0.754917944962365,,,,,,,,,,,-0.714762735123941,,,,,,
doves,Meat,Meat,"Bird, wild",0.986123145659458,0.841409057197902,1.33343695796719,1.01506596335177,,,,-1.35824508741774,,-0.75044591587921,-0.779388733571521,,0.0888957971978127,-1.06881691049463,0.494095244890169,0.957180327967147,0.609866515659413,,,,,,-1.12670254587926,,-1.2424738166485,,,,,,,
dried beef,Meat,Meat,Beef,1.37865359830358,-0.492926426209102,-0.931939024551583,-0.0770197540951722,,,,,,1.05517063110386,,,-0.931939024551583,,,,,,,,,,,,,,,,,,,
dried carp,Fish,Meat,,,-0.281681675214504,-0.404917408120849,-0.0731288964499192,,,,-0.613470186885434,,-0.300641018738557,-0.556592156313274,,,,,,2.23043134172254,,,,,,,,,,,,,,,
dried common roach,Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dried eel,Fish,Meat,,1.06285605626052,-0.739378126094274,-0.219502881184238,1.68670635015256,,,,-1.01664492337963,,-0.704719776433605,1.09751440592119,,-0.49676967846959,-0.670061426772936,,,,,,,,,,,,,,,,,,
dried geese,Meat,Meat,"Bird, fowl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dried lamb,Meat,Meat,other,-0.3977834013157,-0.3977834013157,2.04080179805446,-0.3977834013157,,,,-0.449668192791661,,,,,-0.3977834013157,,,,,,,,,,,,,,,,,,,
dried lamprey,Fish,Meat,,1.78878413176259,,-0.442079373524852,-0.442079373524852,,,,-0.462546011188039,,,,,-0.442079373524852,,,,,,,,,,,,,,,,,,,
dried maraena whitfish,Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dried mutton,Meat,Meat,other,0.970383373251054,-0.556777345307982,0.206803013971536,,,,,-1.51125279440738,,1.16127846307093,,,-0.270434710578162,,,,,,,,,,,,,,,,,,,
dried pike-perch,Fish,Meat,,,,,,,-0.648109977205406,0.852776285796586,-0.78455418293286,,-0.716332080069133,0.511665771477952,,1.94432993161622,-0.648109977205406,-0.511665771477952,,,,,,,,,,,,,,,,,
Dried roe,Fish,Meat,,0.977102450312979,0.24263617893678,1.23941183294734,-1.40991293165967,,,,-1.4361438699231,,0.24263617893678,0.478714623307701,,-0.334444462858805,,,,,,,,,,,,,,,,,,,
dried salmon,Fish,Meat,,1.60797705561819,-0.215020187669874,,0.229043243387475,,,,-0.822685935432563,,,,,-0.799314175903229,,,,,,,,,,,,,,,,,,,
dried sheep,Meat,Meat,other,,,,-0.887317095069994,,,,-0.8441365875809,,,,,-0.818736289057905,,,0.926264219471921,1.38346959288585,,,0.240456159351029,,,,,,,,,,,,
dried white bream,Fish,Meat,,1.37932303263099,0.167755503968635,1.5947128155043,0.43699273256027,,,,-1.39382042186285,,0.221602949686962,0.733153684011069,,-0.478413844651291,0.706229961151906,-1.2861255304262,,,,,,,,-1.12458319327122,,0.113908058250307,,,,,,-1.07073574755289,
ducks,Meat,Meat,bird,-0.708813290259632,-0.666915169814958,-0.703692408871949,-0.706951151573202,0.259033292012334,,,0.160805476303155,0.408935456269945,-0.704157943543557,-0.691588507410155,,-0.704157943543557,1.68962133786214,0.339105255528822,1.28693384692167,-0.525392629646282,,-0.557980056658806,,,,-0.0356501551152049,,2.92096054426395,-0.432285695324784,,,,,-0.627810257399929,
eggs,Eggs,Meat,,-0.585691684767847,,-0.0337899048904527,-0.329451572681914,,,,-1.03903957538142,,0.872905876336695,,,-0.684245574031668,,,,,,,,,,,,1.79931243541661,,,,,,,
European white fish,Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fattened pig,Meat,Meat,Pork,1.94921806317126,0.483139519931339,-0.216579784796807,-0.0499799503377247,,,,-1.38277862601038,,-0.649739354390421,1.28281872533493,,-0.649739354390421,,,,,,,,,,-0.716379288174054,,-0.0499799503377247,,,,,,,
fieldfare,Meat,Meat,"Bird, wild",,,,,,,,,,-0.577350269189626,1.15470053837925,,-0.577350269189626,,,,,,,,,,,,,,,,,,,
finch,Meat,Meat,"Bird, wild",-0.171038248017601,-0.416379997223177,-0.151410908081155,-0.347684307445616,,,,-0.357497977413839,,-0.131783568144709,-0.033646868462479,,-0.602839726619415,-0.00420585855780989,-0.357497977413839,-0.121969898176486,-0.121969898176486,,,,,,3.4109512903838,,,,,,,,-0.593026056651192,
flounder,Fish,Meat,,-0.871695801095594,0.708009257223694,1.14450670754876,-0.372841572152661,,,,-0.622268686624127,-0.227342422044305,-0.539126315133638,0.437796549879605,0.624866885733205,-0.850910208222971,-0.248128014916928,-0.975623765458705,,-0.954838172586082,,,,,,1.5602185650012,,2.20457194405249,,,,,,-1.01719495120395,
geese,Meat,Meat,"bird, fowl",1.41579984880023,-0.441969264969383,1.47572788472828,1.41579984880023,-0.786555471555681,0.27716716616724,0.966339579339837,-0.696663417663603,,1.89522413622464,-0.441969264969383,,-0.621753372753538,-0.779064467064675,-0.83150149850172,-0.68168140868159,-0.771573462573668,-0.68168140868159,,,,,-0.711645426645616,,,,,,,,,
gray partridge,Meat,Meat,"bird, fowl, wild",0.374305966151159,-0.632126673126646,0.556022970465207,-0.422453206610437,,,,-0.799865446339614,,-0.520300824318001,-0.729974290834211,,-0.170845046790985,,,,,2.34523655140353,,,,,,,,,,,,,,
gudgeon,Fish,Meat,,-0.707106781186548,,,0.707106781186548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haddock,Fish,Meat,,-1.15454928407819,0.561089371701552,0.593459912376641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
half dried white bream,Fish,Meat,,0.707106781186548,,,-0.707106781186548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
half-smoked salmon,Fish,Meat,,,,,,,,,-0.870395244846887,,-0.160498413943398,1.69140636232657,,-0.0679031751298989,-0.592609528406391,,,,,,,,,,,,,,,,,,
ham,Meat,Meat,pork,1.7846932247651,0.0985413436986865,1.51370452959371,-0.774644451853563,,,,-0.925193726948778,,-0.142337496453658,1.06205670430807,-0.804754306872606,,-0.654205031777391,-0.864974016910692,,,,,,,,-0.292886771548874,,,,,,,,,
hazel grouse,Meat,Meat,"bird, fowl, wild",-0.307961753250658,-0.391624380747149,-0.282219406328661,-0.343357480268404,,,,-0.301526166520159,-0.19533898546692,-0.510682735261386,-0.398059967477648,0.155400491345292,-0.455980248052142,0.512575554888004,-0.375535413920901,,-0.497811561800388,,,,,,0.515793348253253,,3.67888422629366,-0.401277760842898,,,,,-0.401277760842898,
hen,Meat,Meat,"bird, fowl",,0.597590485368091,0.485542269361574,1.71807264543326,0.634939890703597,-0.634939890703597,,,,,,,,,-1.00843394405865,-0.78433751204562,-1.00843394405865,,,,,,,,,,,,,,,
jellied eel,Fish,Meat,,1.74434646379109,-0.0794690871886602,1.94699263612218,0.764889964190855,,,,-0.552310155961189,-0.788730690347453,-0.687407604181911,2.01454136023254,-0.704294785209502,0.190725809252785,0.0218539989768816,-0.60297169904396,-0.721181966237092,-0.417212707740466,,,,,,-0.61985888007155,,-0.788730690347453,-0.721181966237092,,,,,,
lamb,Meat,Meat,Other,-1.15284311003726,,0.519724352885652,0.633118757151612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamprey,Fish,Meat,,,2.26679316535062,0.991722009840897,0.0505980617265764,,,,,,-0.495861004920448,-0.465502167884502,,,-0.586937516028286,,,-0.435143330848557,,,,,,-0.647655190100177,,-0.678014027136123,,,,,,,
lark,Meat,Meat,"Bird, wild",-0.307025598221552,-0.437968965939883,-0.204548180007206,-0.261480079015176,-0.489207675047055,-0.506287244749446,3.35938869789171,-0.130536711296845,,,-0.494900864947852,,-0.44366215584068,-0.284252838618364,,0.37046399997329,0.171202353445395,,,,,,-0.341184737626334,,,,,,,,,
Moose,Meat,Meat,"venison, wild",0.829700283636787,,-1.11033420310217,,,,,,,0.280633919465384,,,,,,,,,,,,,,,,,,,,,,
Moose and pickeled game (probably also moose),Meat,Meat,"venison, wild",0.827490228495786,-1.11120116398006,,0.28371093548427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mutton,Meat,Meat,Other,0.156170683142193,0.156170683142193,1.04524057471846,0.467345145193885,,0.0672636939845667,-0.332817757224752,-0.755125955723478,,2.73447336871336,1.40086853134896,,-0.555085230118818,-0.755125955723478,-0.746679791753503,-0.72845385897619,-0.744012582078774,-0.688445713855258,,,,,-0.721785834789368,,,,,,,,,
oxen,Meat,Meat,Beef,-0.296619956532018,-0.32335139453724,-0.353647024276492,,,-0.383942654015743,,-0.414238283754995,,-0.243157080521574,-0.318005106936196,,-0.330479778005299,2.66344127857956,,,,,,,,,,,,,,,,,,
oysters,Fish,Meat,,1.34649471504995,0.628746999138465,1.46133434959579,0.140678552318652,,,,-1.40965651405017,,-0.548359254956378,0.456487547319707,,-0.864168249957433,,-1.17997724495849,,,,,,,,,,-0.0315808995001056,,,,,,,
perch,Fish,Meat,,0.892112076671175,,0.702300996528372,,,,,-0.930074292699736,,-0.892112076671175,1.11988537284254,,-0.892112076671175,,,,,,,,,,,,,,,,,,,
pickled carp,Fish,Meat,preserved,-0.334207287083715,0.908358267458303,1.20828788407189,-0.805525256047929,,,,-0.976913608398552,,,,,,,,,,,,,,,,,,,,,,,,
Pickled deer,Meat,Meat,"venison, wild",-0.176716990784995,-0.363829098674991,-0.675682611824982,-0.239087693414994,,,,-0.519755855249986,,-0.675682611824982,-0.800424017084979,,,,,,,,1.72558943942996,1.72558943942996,,,,,,,,,,,,
pickled eel,Fish,Meat,,0.94658821992365,1.48749577416574,-0.251135650183825,-0.328408157932695,,,,-0.94658821992365,,,,,-0.907951966049215,,,,,,,,,,,,,,,,,,,
pickled gudgeon,Fish,Meat,,1.95933665672608,-0.724102677485726,0.435408145939129,0.070990458577032,,,,,,-0.724102677485726,-0.956004842170697,,,-0.0615250641000942,,,,,,,,,,,,,,,,,,
pickled herring,Fish,Meat,,-1.21224616663029,-0.476239565461901,-0.259767035706491,0.562828577364065,,,,,,1.38542419043462,,,,,,,,,,,,,,,,,,,,,,
pickled herring,Fish,Meat,preserved,0.492567574748919,-0.1868359766289,-0.288746509335573,-0.628448285024483,,,,-0.662418462593374,,-0.390657042042246,2.29298698590014,,-0.628448285024483,,,,,,,,,,,,,,,,,,,
pickled lamprey,Fish,Meat,,-0.120403923806954,,1.59303653036892,0.203760486442537,,,,-0.86135114723436,,,,,-0.815041945770147,,,,,,,,,,,,,,,,,,,
pickled pike,Fish,Meat,preserved,,,0.707106781186548,,,,,-0.707106781186548,,,,,,,,,,,,,,,,,,,,,,,,
pickled pike-perch,Fish,Meat,preserved,0.489843675255793,-0.59296865952017,,1.6113278791309,,,,-0.941015481412444,,0.335156198859226,,,-0.902343612313302,,,,,,,,,,,,,,,,,,,
pickled pork,Meat,Meat,pork,,,,,,,,0.707106781186548,,,-0.707106781186548,,,,,,,,,,,,,,,,,,,,,
pickled salmon,Fish,Meat,preserved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pickled sturgeon,Fish,Meat,,2.23369877811349,1.05302942396779,2.16987881302454,1.91459895266871,-0.574379685800613,,,,-0.542469703256134,2.13796883048006,0.478649738167177,-0.542469703256134,-0.478649738167177,-0.574379685800613,-0.510559720711656,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.127639930177914,,0.223369877811349,-0.574379685800613,-0.574379685800613,-0.574379685800613,-0.574379685800613,,-0.542469703256134,
pickled wild cow,Meat,Meat,"beef, wild",0.614108603609501,0.117730664940681,0.194096501658961,-0.416830192087278,,,,-0.760476457319537,,2.82871786843962,0.308645256736381,,,-0.416830192087278,,-0.607744783882978,,,-0.684110620601257,-0.684110620601257,,,,,-0.493196028805558,,,,,,,
pig,Meat,Meat,Pork,0.78125621418752,0.261621595975036,-0.950859179854095,0.694650444485439,,,,0.153364383847435,0.0451071717198338,-0.929207737428574,-0.258013022237449,,-0.691041870747852,-0.712693313173372,-0.885904852577534,,,,,,,,2.49172016580361,,,,,,,,,
pig's head,Meat,Meat,Pork,1.47643058983831,,,-0.242700918877531,,,,-0.626977373766955,,,,,-0.606752297193827,,,,,,,,,,,,,,,,,,,
pike,Fish,Meat,,,,,,,0.0450834817333716,,-0.766419189467317,,,1.39758793373452,,-0.676252226000574,,,,,,,,,,,,,,,,,,,
pike-perch,Fish,Meat,,,,,,,-0.422948855730241,,-0.542089378471154,,1.78115081497665,-0.303808332989328,,-0.512304247785926,,,,,,,,,,,,,,,,,,,
preserved sturgeon,Fish,Meat,,-0.364787164543274,-0.411405332536024,-0.667805256496153,-0.83096884447078,0.847285203268243,,,0.567576195311739,,,-0.854277928467156,,-1.0990233104291,1.96612123509426,,0.847285203268243,,,,,,,,,,,,,,,,
quail,Meat,Meat,"Bird, wild",1.61680140450499,1.33327536110629,0.0445206183849201,0.431147041201332,,,,-1.16690883977317,,0.895098748581026,-0.986483175792178,,-0.909157891228895,-0.677182037539048,-0.934932986083323,,,,,,,,0.353821756638049,,,,,,,,,
rabbit,Meat,Meat,wild,0.872833464251783,0.825006973059905,1.39892486736245,0.944573201039601,,-0.801093727463965,1.51849109534214,-0.96848644663554,,-1.08805267461524,0.729353990676148,,0.0597831139898482,-1.0641394290193,-0.872833464251783,,,-0.753267236272087,,,,,-0.801093727463965,,,,,,,,,
roe deer,Meat,Meat,"venison, wild",0.790298220132875,1.43652437535657,-0.255972697848347,1.92888716028891,,,,-1.04067588633426,,0.0517540427343652,-0.194427349731805,,-0.194427349731805,-1.08683489742167,,,,,,,,,-0.440608742197974,,,-0.994516875246857,,,,,,
salmon,Fish,Meat,,1.09355336756231,1.2724984640725,-0.785370145794749,-0.725721780291351,,,,-1.26255706982194,,-0.75554596304305,-0.0695897597539652,,-0.129238125257364,,,,,,,,,,1.3619710123276,,,,,,,,,
salmon trout,Fish,Meat,,-0.222661608480697,-0.935178755618928,1.02424339901121,0.0148441072320465,,,,-1.8852016184699,,0.964866970083021,,,0.489855538657534,0.54923196758572,,,,,,,,,,,,,,,,,,
salted cod,Fish,Meat,,,,,,,-0.0700140042014005,,-1.33026607982661,,,1.05021006302101,,0.350070021007002,,,,,,,,,,,,,,,,,,,
sandpipers,Meat,Meat,"Bird, wild",-0.661690487467513,-0.519669114547657,-0.3776477416278,0.900544614650908,,,,-0.235626368707944,-0.80371186038737,-0.661690487467513,2.60480108968919,,-0.0936049957880872,0.367964466201446,,,,,,,,,-0.519669114547657,,,,,,,,,
sardines,Fish,Meat,,0.00252021323166104,-0.133571301278037,-0.284784095177702,-0.330147933347601,,,,-0.715740557791746,,-0.640134160841914,,,-0.708179918096763,2.50509195227111,,,,,,,,,0.30494580103099,,,,,,,,,
sheep,Meat,Meat,Other,-0.597624669388872,0.293028870151963,1.48056692287308,1.21067191089101,,,,-0.813540678974529,,-0.786551177776322,,,-0.786551177776322,,,,,,,,,,,,,,,,,,,
small birds,Meat,Meat,"Bird, wild",-0.00579584596645136,-0.2144463007587,-0.2144463007587,-0.191262916892895,,,,2.3357259244799,,-0.875172740934155,,,-0.805622589336739,,,,,,,,,,-0.0289792298322568,,,,,,,,,
"small, edible fish",Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoked fish,Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snails,Seafood,Meat,,-0.159022018122719,,1.74924219934991,-0.715599081552236,,,,-0.742102751239356,,0.583080733116637,,,-0.715599081552236,,,,,,,,,,,,,,,,,,,
snow bunting,Meat,Meat,"Bird, wild",0.425989716834747,0.16576975406239,-0.267930183891537,-0.510802149145737,0.200465749098704,,,-0.215886191337066,2.28222545127756,,,,-1.03124207469045,-1.04859007220861,,,,,,,,,,,,,,,,,,
sparrows & skylarks,Meat,Meat,"Bird, wild",-1.4173745210538,0.873331775598807,0.0715845717703941,,,,,,,,,,0.472458173684601,,,,,,,,,,,,,,,,,,,
spiced gudgeon,Fish,Meat,,-0.499656002711257,,,-0.454232729737507,,,,,,1.49896800813377,,,-0.545079275685008,,,,,,,,,,,,,,,,,,,
starling,Meat,Meat,"Bird, wild",-0.349596480029384,-0.696339854561045,-0.200992176658671,-0.432154426346446,-0.390875453187915,-0.605526113612277,3.66787958262466,-0.101922641078197,,-0.118434230341609,-0.498200783400096,,-0.514712372663508,-0.0977947437623436,-0.209247971290378,0.467727188509533,0.0219142783973967,-0.407387042451327,,,,,0.465663239851606,,,,,,,,,
sturgeon,Fish,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suckling pig,Meat,Meat,Pork,-0.707106781186548,,0.707106781186548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swans,Meat,Meat,"bird, wild",,1.30558241966773,,-0.78334945180064,,,,,,0.261116483933547,,,-0.78334945180064,,,,,,,,,,,,,,,,,,,
tench,Fish,Meat,,-0.031717241668843,-0.554118869155668,-0.240677892663573,0.177243409325887,,,,-1.02428033389381,-0.945920089770786,1.24816674567388,0.0466430024541808,-0.841439764273421,0.0205229210798395,-0.475758625032644,-0.893679927022104,,,,,,,,0.986965931930465,,2.5280507330166,,,,,,,
thrush,Meat,Meat,"Bird, wild",1.66768879487832,-0.521735041973104,-0.312109355466053,0.0838502746028204,,,,-0.917694672041978,,,,,,,,,,,,,,,,,,,,,,,,
turbot,Fish,Meat,,1.37859726558644,0.662134965630363,1.04143853619535,0.915004012673685,,,,-0.918296578390394,-0.602210269586243,-0.876151737216508,-0.602210269586243,,-0.349341222542922,-0.560065428412356,-0.718108582814432,-0.665427531347073,-0.675963741640545,,,,,,0.456678864907665,,2.36900103317278,,,,,,-0.855079316629564,
turkey,Meat,Meat,"bird, fowl",0.707106781186548,,,-0.707106781186548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
various small fish ,Fish,Meat,,-0.812308478002918,0.602680483679584,1.47525701005046,0.555514184956834,,,,-1.09530627033942,,0.508347886234084,0.885678276016085,,-1.09530627033942,,,,,,,,,,-1.02455682225529,,,,,,,,,
veal,Meat,Meat,Beef,-0.255334844772936,,0.0593383794190624,-0.809159719350852,,,,,-0.884681293156931,-0.620355784835653,,,,,,,,,,,,,0.562815538126259,,1.94737772457105,,,,,,,
vimba bream,Fish,Meat,,,,,-0.707106781186548,,,,,,,,,0.707106781186548,,,,,,,,,,,,,,,,,,,
waxwing,Meat,Meat,"Bird, wild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wels catfish,Fish,Meat,,0.958546762937921,0.59755340285859,0.567470622851979,1.65045070308997,,,,-1.16228922752815,,0.417056722818924,0.0861461427462041,,0.356891162805702,-1.17733061753145,,,,,,,,,-1.14724783752484,,-1.14724783752484,,,,,,,
westphalian ham,Meat,Meat,pork,0.200113264868657,-0.85048137569179,1.4841733811092,-0.111174036038142,,,,-1.35632323966534,,1.017242429749,-0.383550424331591,,,,,,,,,,,,,,,,,,,,,
wild boar,Meat,Meat,"pork, wild",-0.115218825145661,,0.248630096366953,0.466939449274521,,,,-1.64338429549864,,1.37656175305605,-0.333528178053229,,,,,,,,,,,,,,,,,,,,,
wild geese,Meat,Meat,"bird, wild",-0.370580418320641,0.358999780248121,0.0810644665076401,1.99186974847344,,,,-1.03067678845428,,0.04632255229008,0.880128493511522,,,-1.03067678845428,,,,,,,,,-0.926451045801602,,,,,,,,,
yellow hammer,Meat,Meat,"Bird, wild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
young boar,Meat,Meat,"pork, wild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
